
0.000000, 1797002222
0.000000, -850047833
0.000000, 111547654
0.000000, 130050235
0.000000, 779415206
0.000000, 2106116722
0.000000, 1801169371
0.000000, -227229471
0.000000, -260931701
0.000000, 1955780497
0.000000, 512053560
0.000000, -1926669827
0.000000, -364648633
0.000000, 1143010507
0.000000, 2114424632
0.000000, -911675459
0.000000, 377440352
0.000000, -1830563715
0.000000, -1767207656
0.000000, -448574356
0.000000, -1252574641
0.000000, 1458438403
0.000000, -1757516560
0.000000, -794759990
0.000000, -1550238827
0.000000, -1086642944
0.000000, 854709762
0.000000, -727063059
0.000000, 531031131
0.000000, 550059279
0.000000, 2068618977
0.000000, -580225480
0.000000, 686471289
0.000000, 1410090677
0.000000, -95895006
0.000000, -925722820
0.000000, -277050542
0.000000, 1965777257
0.000000, 163690893
0.000000, 766834594
0.000000, 1134396933
0.000000, 118905585
0.000000, -606954608
0.000000, 1607567364
0.000000, -1903388768
0.000000, 27938590
0.000000, 20277193
0.000000, -889076097
0.000000, 1471570969
0.000000, -213281067
0.000000, -1977001072
0.000000, 846524997
0.000000, -527605053
0.000000, -1888112154
0.000000, 1129928520
0.000000, 433774929
0.000000, -2018045841
0.000000, 332254822
0.000000, 511277305
0.000000, 1737582415
0.000000, 1063825878
0.000000, 1117968030
0.000000, -1926179445
0.000000, 826381944
0.000000, -423287784
0.000000, 1075212421
0.000000, -1160013355
0.000000, -1068030411
0.000000, -1680058165
0.000000, -1810174371
0.000000, -299089153
0.000000, 707282844
0.000000, 1155408600
0.000000, 106806560
0.000000, 2130717195
0.000000, 56031113
0.000000, 1546366348
0.000000, -1475439051
0.000000, 418526902
0.000000, -302557013
0.000000, -1088059115
0.000000, -749563464
0.000000, 313939157
0.000000, -2107119477
0.000000, -1747944212
0.000000, 1464281208
0.000000, -1149955022
0.000000, 116436082
0.000000, -717086090
0.000000, 343793097
0.000000, 1504620090
0.000000, -1531912168
0.000000, 995920040
0.000000, 1983398030
0.000000, -1023946592
0.000000, -1370426895
0.000000, -1568253226
0.000000, -1374591844
0.000000, 1072135987
